sub_id,within_state_ps,between_state_ps,cluster,cluster_type,cogState_index
21,0.24670495807500148,0.2873511030391837,l-IPL2,DMN,-0.04064614496418223
22,0.481002834721581,-0.0030635042763482653,l-IPL2,DMN,0.4840663389979293
23,0.29190221360085583,0.12135314311638455,l-IPL2,DMN,0.17054907048447127
24,0.4918060529921313,0.5669598651615075,l-IPL2,DMN,-0.07515381216937622
1,1.060360815757638,1.0435908918234134,r-ITG,CONT,0.016769923934224717
2,0.9267085918246974,0.9131266713052476,r-ITG,CONT,0.013581920519449842
3,0.8382956512118449,0.8823769134790732,r-ITG,CONT,-0.044081262267228305
4,0.6596212335275555,0.6807280343152625,r-ITG,CONT,-0.021106800787706992
5,0.745762685778028,0.6028137757883176,r-ITG,CONT,0.14294890998971033
6,1.0790829997720257,0.9034342871846068,r-ITG,CONT,0.17564871258741888
7,0.3962246181140723,0.4366635442394431,r-ITG,CONT,-0.04043892612537081
8,0.8980614521573409,0.8001587507339116,r-ITG,CONT,0.09790270142342927
9,0.8460210295347769,0.7798595186269655,r-ITG,CONT,0.06616151090781142
10,0.581484508565832,0.6159593168686381,r-ITG,CONT,-0.03447480830280614
11,1.260327812890321,1.2155574147589965,r-ITG,CONT,0.04477039813132455
12,1.146692373577115,1.1784639496489122,r-ITG,CONT,-0.03177157607179715
13,0.9777437264870572,0.8951687629499951,r-ITG,CONT,0.08257496353706206
14,1.0493125324922856,1.1082937175850651,r-ITG,CONT,-0.0589811850927795
15,0.901393130685157,0.7946455453792727,r-ITG,CONT,0.10674758530588435
16,0.9645419365344851,1.0159466088232296,r-ITG,CONT,-0.05140467228874457
17,0.7102704253234098,0.6982308879195018,r-ITG,CONT,0.012039537403907952
18,1.2573920835879506,1.279826644840349,r-ITG,CONT,-0.0224345612523984
19,0.7125660615941334,0.8027410093152101,r-ITG,CONT,-0.0901749477210767
20,0.8520800614977107,0.8439337950937507,r-ITG,CONT,0.00814626640395999
21,1.410638190731962,1.3661879307941887,r-ITG,CONT,0.044450259937773406
22,0.7702845460648451,0.7491271408887284,r-ITG,CONT,0.02115740517611664
23,1.0972563278326506,1.1761263817251661,r-ITG,CONT,-0.07887005389251556
24,0.8379335246661974,0.7260829690063453,r-ITG,CONT,0.11185055565985214
