sub_id,within_state_ps,between_state_ps,cluster,cluster_type,cogState_index
12,0.8447662659423814,0.8750529065648449,l-PFC1,CONT,-0.030286640622463556
12,0.8332408243458509,0.8309637577162194,PCC,DMN,0.0022770666296314523
12,0.9756167872187715,0.950865007091906,RSC2,RSC,0.02475178012686552
12,0.8073532121099829,0.749230514828205,SFG,CONT,0.05812269728177788
12,0.9419788916970422,0.9721830450004872,l-PFC2,CONT,-0.030204153303445058
12,0.8606684173631469,0.8921773834476154,MTG,DMN,-0.031508966084468515
12,1.0020197307752081,0.9857717102821694,l-IPL2,DMN,0.01624802049303875
12,0.8075484780599462,0.8581187018960198,r-ITG,CONT,-0.05057022383607357
13,0.8188132582634733,0.7192846082999731,mPFC,DMN,0.0995286499635002
13,0.7136305186557628,0.6904079231149569,r-IPL,DMN,0.023222595540805857
13,0.9263974983695972,0.7723008463241885,RSC1,RSC,0.15409665204540868
13,0.8770025917023893,0.7892996926867246,l-IPS,CONT,0.08770289901566464
13,0.8698375796399593,0.7251460713641757,r-IPS,CONT,0.1446915082757836
13,0.6773884045893123,0.6415777675500042,PCUN,DMN,0.03581063703930809
13,0.7588753541619464,0.6920833261994047,l-IPL1,DMN,0.06679202796254169
13,0.8693491937417729,0.7743790569095086,r-PFC,CONT,0.0949701368322643
13,0.882928048049423,0.8257065464562152,l-PFC1,CONT,0.057221501593207824
13,0.8174239788756508,0.7927489511367206,PCC,DMN,0.024675027738930155
13,0.9318399044211509,0.8856063942691865,RSC2,RSC,0.04623351015196442
13,0.9135937813283063,0.8886596567928333,SFG,CONT,0.024934124535472946
13,0.8956325646961207,0.8983696760686873,l-PFC2,CONT,-0.002737111372566603
13,0.897687342021672,0.8113436560415892,MTG,DMN,0.0863436859800828
13,0.768166004149762,0.7504090673580086,l-IPL2,DMN,0.017756936791753386
13,0.8659967900438775,0.749106248551981,r-ITG,CONT,0.11689054149189648
14,0.9585972353644473,0.9415572180954175,mPFC,DMN,0.017040017269029817
14,0.8159952333883885,0.8189431481826133,r-IPL,DMN,-0.0029479147942247375
14,0.9434674008793126,0.9166482586790439,RSC1,RSC,0.02681914220026871
14,1.0416543686397357,1.0535713055249372,l-IPS,CONT,-0.011916936885201457
14,1.071441927065137,1.0100222709318323,r-IPS,CONT,0.06141965613330469
14,0.7918284769892283,0.7918950023359578,PCUN,DMN,-6.652534672946242e-05
14,0.7509033016254805,0.6957176724744293,l-IPL1,DMN,0.055185629151051185
14,0.954611289970496,0.9047854993705653,r-PFC,CONT,0.04982579059993075
14,1.0423859601411043,1.03631718225896,l-PFC1,CONT,0.006068777882144216
14,1.0099378866393136,0.9586442664788692,PCC,DMN,0.051293620160444364
14,0.9506874852821022,0.9521883917822446,RSC2,RSC,-0.0015009065001423405
14,0.7930504448772142,0.8225070069321638,SFG,CONT,-0.02945656205494962
14,0.909845554083142,0.9014721098966355,l-PFC2,CONT,0.00837344418650654
14,1.0596871505989993,0.9988876498241512,MTG,DMN,0.06079950077484808
14,0.9700526831772829,0.9676610151404326,l-IPL2,DMN,0.002391668036850314
14,1.06231327983273,1.0253800498756795,r-ITG,CONT,0.036933229957050395
15,0.9352231984726569,0.8467805389342541,mPFC,DMN,0.0884426595384028
15,0.6188674715736387,0.49353567085015515,r-IPL,DMN,0.1253318007234836
15,0.874440943725761,0.8512976551854629,RSC1,RSC,0.023143288540298124
15,0.9710418181342376,0.9619998148502815,l-IPS,CONT,0.009042003283956102
15,0.9678613647247136,0.9136888835849625,r-IPS,CONT,0.05417248113975115
15,0.8212294718548088,0.7856669899404833,PCUN,DMN,0.03556248191432543
15,0.8429527962661428,0.7770027931637691,l-IPL1,DMN,0.06595000310237376
15,0.9342192530463481,0.8396008539778688,r-PFC,CONT,0.09461839906847935
15,0.9384040930424669,0.9544417614214706,l-PFC1,CONT,-0.016037668379003778
15,0.8484855041855384,0.7591759347010496,PCC,DMN,0.08930956948448876
15,0.8928909376314091,0.9118779790108981,RSC2,RSC,-0.018987041379488923
15,0.8842022189697083,0.8572857316496827,SFG,CONT,0.026916487320025606
15,1.0153765617051849,1.0095845574004785,l-PFC2,CONT,0.0057920043047063885
15,0.8624899127736942,0.8574059029977519,MTG,DMN,0.005084009775942366
15,0.8079646773770237,0.7143379548957007,l-IPL2,DMN,0.09362672248132298
15,0.958183741490412,0.9218548497141155,r-ITG,CONT,0.0363288917762965
16,0.7644481805084106,0.7554654399209273,mPFC,DMN,0.008982740587483273
16,0.6869811239987694,0.6181931234422273,r-IPL,DMN,0.0687880005565421
16,0.8191264976581418,0.796956649161821,RSC1,RSC,0.022169848496320865
16,0.8697132038399521,0.880077216180176,l-IPS,CONT,-0.010364012340223883
16,0.8715074663029271,0.8110884849626621,r-IPS,CONT,0.06041898134026502
16,0.9479134065380951,0.8714434815914816,PCUN,DMN,0.07646992494661353
16,0.8648874744017491,0.7483158548091696,l-IPL1,DMN,0.11657161959257945
16,0.8449406634574115,0.7367607705325991,r-PFC,CONT,0.10817989292481234
16,0.9748799404508076,0.9548221093886989,l-PFC1,CONT,0.020057831062108678
16,0.8167308718313379,0.7929266203094558,PCC,DMN,0.023804251521882036
16,0.9030231227757256,0.9022599799342506,RSC2,RSC,0.0007631428414750507
16,0.8325038625030677,0.8004058807824179,SFG,CONT,0.032097981720649815
16,1.0898716958598245,1.050343942613404,l-PFC2,CONT,0.03952775324642044
16,0.9668453328317363,0.9371020125715059,MTG,DMN,0.02974332026023041
16,0.8563989149043558,0.8227708293848115,l-IPL2,DMN,0.033628085519544326
16,0.8158221464990354,0.7753036441117527,r-ITG,CONT,0.04051850238728272
17,0.9676656845968624,0.9417493677725627,mPFC,DMN,0.025916316824299734
17,0.7577080692180421,0.7795345111856234,r-IPL,DMN,-0.021826441967581323
17,0.8103789497145952,0.7643624072529562,RSC1,RSC,0.046016542461639
17,0.9060397118961154,0.9365309137070661,l-IPS,CONT,-0.030491201810950663
17,0.8905309020363729,0.8855963211874165,r-IPS,CONT,0.004934580848956371
17,0.8251364482074377,0.8182640905150251,PCUN,DMN,0.006872357692412567
17,0.7439227321739729,0.7796050407413665,l-IPL1,DMN,-0.03568230856739363
17,0.8815204788395976,0.8677708512504194,r-PFC,CONT,0.013749627589178193
17,1.0213627803443448,0.9834591645598584,l-PFC1,CONT,0.03790361578448642
17,0.9871264554099856,0.9535357028534266,PCC,DMN,0.03359075255655897
17,0.962175606398666,0.9315453891361315,RSC2,RSC,0.030630217262534454
17,0.8281828040107264,0.7924463589691471,SFG,CONT,0.03573644504157936
17,1.046701546229053,1.0520137756254186,l-PFC2,CONT,-0.005312229396365664
17,1.0613983278554064,1.0479894871417075,MTG,DMN,0.013408840713698966
17,0.8461078133820288,0.830857080081109,l-IPL2,DMN,0.01525073330091975
17,0.9710309041527192,0.9777007247032301,r-ITG,CONT,-0.006669820550510908
18,1.137850455556455,1.1057914654305416,mPFC,DMN,0.0320589901259134
18,0.7090687599485688,0.7455469569742181,r-IPL,DMN,-0.03647819702564936
18,0.9801320231546861,0.8783638095074959,RSC1,RSC,0.10176821364719013
18,1.1607788059289372,1.1476807434983316,l-IPS,CONT,0.013098062430605628
18,1.115040908505399,1.0810959609517332,r-IPS,CONT,0.03394494755366573
18,1.0969047580495428,1.006963694767923,PCUN,DMN,0.08994106328161977
18,0.8102777384246208,0.8033722513045382,l-IPL1,DMN,0.006905487120082654
18,1.0102035448709112,0.9154522461588005,r-PFC,CONT,0.09475129871211074
18,1.070566889072297,0.9965421474911152,l-PFC1,CONT,0.07402474158118177
18,0.9687393379413733,0.978038565794325,PCC,DMN,-0.009299227852951675
18,0.9889374950237609,0.9379634881894621,RSC2,RSC,0.05097400683429887
18,0.9520057538009435,0.9116935645911662,SFG,CONT,0.040312189209777305
18,1.0817946357141348,1.0247527183322964,l-PFC2,CONT,0.05704191738183839
18,1.1979341660504506,1.213063550767901,MTG,DMN,-0.015129384717450511
18,0.926585808550834,0.9168531657984511,l-IPL2,DMN,0.009732642752382836
18,1.0178008558976217,0.9968933528094668,r-ITG,CONT,0.020907503088154922
19,0.8615632315962015,0.6902279980357002,mPFC,DMN,0.1713352335605013
19,0.7011553302917028,0.6871065802496126,r-IPL,DMN,0.014048750042090274
19,0.7996192415212756,0.7360068367763597,RSC1,RSC,0.06361240474491592
19,0.8918651746608673,0.9247983279949259,l-IPS,CONT,-0.03293315333405855
19,0.8065460038507172,0.8322226493434718,r-IPS,CONT,-0.025676645492754613
19,0.8291841163149993,0.8173598746380779,PCUN,DMN,0.011824241676921421
19,0.6860504520155055,0.6731505450981037,l-IPL1,DMN,0.012899906917401838
19,0.7487519830995408,0.7696283060088085,r-PFC,CONT,-0.020876322909267664
19,0.9055794656788465,0.9159713294679295,l-PFC1,CONT,-0.010391863789082967
19,0.8547486675324492,0.8645785753495265,PCC,DMN,-0.009829907817077377
19,0.8915313278944074,0.86648594624042,RSC2,RSC,0.025045381653987397
19,0.7614176688042299,0.7362195170555877,SFG,CONT,0.02519815174864215
