,subject_id,epoch_conf,top_n_mask,condition
3428,11,0.24520453,top_7000,retper
3429,11,-1.16862264,top_7000,retper
3430,11,0.51154575,top_7000,retper
3431,11,-0.73177835,top_7000,retper
3432,11,-0.65573385,top_7000,retper
3433,11,-2.27645687,top_7000,retper
3434,11,1.07551739,top_7000,retper
3435,11,-2.35862882,top_7000,retper
3436,11,0.03787176,top_7000,retper
3437,11,-2.92314288,top_7000,retper
3438,11,-1.33275694,top_7000,retper
3439,11,-1.95748534,top_7000,retper
3440,11,1.00813801,top_7000,retper
3441,11,0.05797255,top_7000,retper
3442,11,0.50099971,top_7000,retper
3443,11,1.07719428,top_7000,retper
3444,11,0.35516194,top_7000,retper
3445,11,-0.76448932,top_7000,retper
3446,11,0.90554558,top_7000,retper
3447,11,1.20143599,top_7000,retper
3448,11,1.2214045,top_7000,retper
3449,11,0.90581536,top_7000,retper
3450,11,1.92830586,top_7000,retper
3451,11,2.09821844,top_7000,retper
3452,11,1.45635364,top_7000,retper
3453,11,1.33186917,top_7000,retper
3454,11,0.91630821,top_7000,retper
3455,11,2.03892659,top_7000,retper
3456,12,-1.39564063,top_7000,retper
3457,12,-0.06381969,top_7000,retper
3458,12,-1.01784745,top_7000,retper
3459,12,-0.75328051,top_7000,retper
3460,12,-0.72055519,top_7000,retper
3461,12,-1.68256066,top_7000,retper
3462,12,-1.01279948,top_7000,retper
3463,12,-1.75233412,top_7000,retper
3464,12,-1.11995156,top_7000,retper
3465,12,-0.96193206,top_7000,retper
3466,12,-1.74652825,top_7000,retper
3467,12,-0.34585978,top_7000,retper
3468,12,-0.89963041,top_7000,retper
3469,12,-0.67243707,top_7000,retper
3470,12,-1.55236631,top_7000,retper
3471,12,-0.67784016,top_7000,retper
3472,12,1.52876054,top_7000,retper
3473,12,0.49916248,top_7000,retper
3474,12,1.54698952,top_7000,retper
3475,12,0.63755114,top_7000,retper
3476,12,1.18608462,top_7000,retper
3477,12,0.90875211,top_7000,retper
3478,12,2.62924718,top_7000,retper
3479,12,1.0373708,top_7000,retper
3480,12,-0.16837615,top_7000,retper
3481,12,1.42687678,top_7000,retper
3482,12,-0.21028561,top_7000,retper
3483,12,1.13447891,top_7000,retper
3484,12,0.47903583,top_7000,retper
3485,12,0.77575853,top_7000,retper
3486,12,1.51352551,top_7000,retper
3487,12,0.63239251,top_7000,retper
3488,13,-1.01695364,top_7000,retper
3489,13,-1.36783539,top_7000,retper
3490,13,-1.79679829,top_7000,retper
3491,13,-1.67627448,top_7000,retper
3492,13,-1.78192213,top_7000,retper
3493,13,-1.70351807,top_7000,retper
3494,13,-1.44878478,top_7000,retper
3495,13,-2.25982744,top_7000,retper
3496,13,-0.78965253,top_7000,retper
3497,13,0.10921407,top_7000,retper
3498,13,-1.42893569,top_7000,retper
3499,13,-0.60448215,top_7000,retper
3500,13,-1.10943101,top_7000,retper
3501,13,-0.01697103,top_7000,retper
3502,13,-0.72909198,top_7000,retper
3503,13,-1.17869199,top_7000,retper
3504,13,1.18668341,top_7000,retper
3505,13,0.82589032,top_7000,retper
3506,13,-0.01854756,top_7000,retper
3507,13,1.57655612,top_7000,retper
3508,13,1.40550023,top_7000,retper
3509,13,1.80736344,top_7000,retper
3510,13,0.7256521,top_7000,retper
3511,13,2.17514799,top_7000,retper
3512,13,0.34212436,top_7000,retper
3513,13,1.18225573,top_7000,retper
3514,13,0.95053236,top_7000,retper
3515,13,1.73702228,top_7000,retper
3516,13,0.74928168,top_7000,retper
3517,13,1.35312977,top_7000,retper
3518,13,0.39411988,top_7000,retper
3519,13,1.41341046,top_7000,retper
3520,14,-1.11207979,top_7000,retper
3521,14,-0.97804387,top_7000,retper
3522,14,-1.37391254,top_7000,retper
3523,14,-1.26646564,top_7000,retper
3524,14,-1.65582362,top_7000,retper
3525,14,-1.60430051,top_7000,retper
3526,14,-1.54193085,top_7000,retper
3527,14,-1.6056907,top_7000,retper
3528,14,-0.91063033,top_7000,retper
3529,14,-0.3725825,top_7000,retper
3530,14,-1.28698363,top_7000,retper
3531,14,-0.63144883,top_7000,retper
3532,14,-1.45181683,top_7000,retper
3533,14,-0.85361449,top_7000,retper
3534,14,-0.88561856,top_7000,retper
3535,14,-0.61760316,top_7000,retper
3536,14,0.61495047,top_7000,retper
3537,14,1.68063338,top_7000,retper
3538,14,0.91784297,top_7000,retper
3539,14,-0.079233,top_7000,retper
3540,14,0.73244632,top_7000,retper
3541,14,0.29426565,top_7000,retper
3542,14,0.58957461,top_7000,retper
3543,14,0.43178653,top_7000,retper
3544,14,1.83889266,top_7000,retper
3545,14,1.84154164,top_7000,retper
3546,14,1.24977303,top_7000,retper
3547,14,1.44626372,top_7000,retper
3548,14,0.6235625,top_7000,retper
3549,14,1.86059715,top_7000,retper
3550,14,1.53733014,top_7000,retper
3551,14,1.27455365,top_7000,retper
3552,16,-0.01556294,top_7000,retper
3553,16,-1.03034448,top_7000,retper
3554,16,-1.20674222,top_7000,retper
3555,16,-0.05863191,top_7000,retper
3556,16,-0.76497371,top_7000,retper
3557,16,-1.58345354,top_7000,retper
3558,16,-0.74808164,top_7000,retper
3559,16,0.13736162,top_7000,retper
3560,16,-0.61877563,top_7000,retper
3561,16,-2.1356532,top_7000,retper
3562,16,-0.19515982,top_7000,retper
3563,16,-0.77474568,top_7000,retper
3564,16,-0.02090132,top_7000,retper
3565,16,-0.92815735,top_7000,retper
3566,16,-0.97600075,top_7000,retper
3567,16,-0.55089321,top_7000,retper
3568,16,0.87133232,top_7000,retper
3569,16,0.10420129,top_7000,retper
3570,16,1.04749812,top_7000,retper
3571,16,0.58251648,top_7000,retper
3572,16,0.00879348,top_7000,retper
3573,16,-0.06752676,top_7000,retper
3574,16,1.14213048,top_7000,retper
3575,16,0.27732761,top_7000,retper
3576,16,0.83358448,top_7000,retper
3577,16,1.49603635,top_7000,retper
3578,16,0.97872618,top_7000,retper
3579,16,1.23384078,top_7000,retper
3580,16,0.47225893,top_7000,retper
3581,16,0.83979668,top_7000,retper
3582,16,-0.02180699,top_7000,retper
3583,16,0.69688322,top_7000,retper
3584,15,-0.17185599,top_7000,retper
3585,15,-1.15304204,top_7000,retper
3586,15,-2.03053694,top_7000,retper
3587,15,-1.91197862,top_7000,retper
3588,15,-1.00182076,top_7000,retper
3589,15,-0.23052462,top_7000,retper
3590,15,-1.54242065,top_7000,retper
3591,15,-0.5250934,top_7000,retper
3592,15,0.1423754,top_7000,retper
3593,15,-0.00805915,top_7000,retper
3594,15,0.14811746,top_7000,retper
3595,15,-0.02748727,top_7000,retper
3596,15,-0.65792648,top_7000,retper
3597,15,1.01805461,top_7000,retper
3598,15,0.12660775,top_7000,retper
3599,15,0.90046948,top_7000,retper
3600,15,1.05888043,top_7000,retper
3601,15,0.02017146,top_7000,retper
3602,15,0.5703964,top_7000,retper
3603,15,0.10080433,top_7000,retper
3604,15,-0.07799048,top_7000,retper
3605,15,0.58013434,top_7000,retper
3606,15,1.23716254,top_7000,retper
3607,15,0.22281141,top_7000,retper
3608,15,-0.3879902,top_7000,retper
3609,15,-0.57762758,top_7000,retper
3610,15,0.61949308,top_7000,retper
3611,15,0.89358989,top_7000,retper
3612,15,0.40142833,top_7000,retper
3613,15,-0.1541738,top_7000,retper
3614,15,0.49217895,top_7000,retper
3615,15,0.50688412,top_7000,retper
3616,17,-0.96192811,top_7000,retper
3617,17,-1.24225931,top_7000,retper
3618,17,-1.47514004,top_7000,retper
3619,17,-0.1665443,top_7000,retper
3620,17,-0.99629301,top_7000,retper
3621,17,-1.28899432,top_7000,retper
3622,17,-1.29566843,top_7000,retper
3623,17,-0.16372299,top_7000,retper
3624,17,-2.08330512,top_7000,retper
3625,17,0.03038856,top_7000,retper
3626,17,-1.6495217,top_7000,retper
3627,17,-0.10058801,top_7000,retper
3628,17,-2.28858545,top_7000,retper
3629,17,0.88810324,top_7000,retper
3630,17,-1.71228334,top_7000,retper
3631,17,-0.57362754,top_7000,retper
3632,17,0.97138393,top_7000,retper
3633,17,-0.18646369,top_7000,retper
3634,17,1.57664995,top_7000,retper
3635,17,0.37680693,top_7000,retper
3636,17,1.93617765,top_7000,retper
3637,17,-0.5346579,top_7000,retper
3638,17,1.01796725,top_7000,retper
3639,17,0.12062764,top_7000,retper
3640,17,0.49756331,top_7000,retper
3641,17,1.41194991,top_7000,retper
3642,17,0.29638566,top_7000,retper
3643,17,1.62896552,top_7000,retper
3644,17,0.91514756,top_7000,retper
3645,17,1.27924708,top_7000,retper
3646,17,1.5557908,top_7000,retper
3647,17,1.31310444,top_7000,retper
3648,18,-1.02156366,top_7000,retper
3649,18,-0.23434336,top_7000,retper
3650,18,-1.26707106,top_7000,retper
3651,18,-1.4249684,top_7000,retper
3652,18,-1.55741367,top_7000,retper
3653,18,-0.14849851,top_7000,retper
3654,18,-1.54574627,top_7000,retper
3655,18,-0.95543979,top_7000,retper
3656,18,-0.79587291,top_7000,retper
3657,18,-0.2018828,top_7000,retper
3658,18,-1.04327044,top_7000,retper
3659,18,-0.69333358,top_7000,retper
3660,18,0.45729723,top_7000,retper
3661,18,-0.50204415,top_7000,retper
3662,18,-0.94156125,top_7000,retper
3663,18,-1.44980779,top_7000,retper
3664,18,0.65665629,top_7000,retper
3665,18,0.41057739,top_7000,retper
3666,18,0.80247022,top_7000,retper
3667,18,1.13946106,top_7000,retper
3668,18,0.78881167,top_7000,retper
3669,18,0.71428263,top_7000,retper
3670,18,0.54978206,top_7000,retper
3671,18,1.00114634,top_7000,retper
3672,18,1.38204133,top_7000,retper
3673,18,0.89659248,top_7000,retper
3674,18,0.39561048,top_7000,retper
3675,18,0.33620416,top_7000,retper
3676,18,1.38863796,top_7000,retper
3677,18,0.32125332,top_7000,retper
3678,18,1.1210282,top_7000,retper
3679,18,0.68164747,top_7000,retper
3680,19,0.48232948,top_7000,retper
3681,19,-1.54474648,top_7000,retper
3682,19,-1.16296123,top_7000,retper
3683,19,-0.59318748,top_7000,retper
3684,19,-0.13862438,top_7000,retper
3685,19,0.22552046,top_7000,retper
3686,19,-1.36052096,top_7000,retper
3687,19,-0.69323568,top_7000,retper
3688,19,-0.81313549,top_7000,retper
3689,19,0.1186287,top_7000,retper
3690,19,0.1287275,top_7000,retper
3691,19,-1.42258894,top_7000,retper
3692,19,-1.20122694,top_7000,retper
3693,19,-1.96135298,top_7000,retper
3694,19,-1.78483527,top_7000,retper
3695,19,-0.50075389,top_7000,retper
3696,19,1.66716636,top_7000,retper
3697,19,0.2759021,top_7000,retper
3698,19,1.66194082,top_7000,retper
3699,19,0.32240151,top_7000,retper
3700,19,0.60120688,top_7000,retper
3701,19,-0.76873872,top_7000,retper
3702,19,2.14971528,top_7000,retper
3703,19,0.44435048,top_7000,retper
3704,19,0.51861989,top_7000,retper
3705,19,-0.26536686,top_7000,retper
3706,19,0.94002441,top_7000,retper
3707,19,0.04721462,top_7000,retper
3708,19,1.22645384,top_7000,retper
3709,19,0.63621093,top_7000,retper
3710,19,1.49894355,top_7000,retper
3711,19,0.50569679,top_7000,retper
3712,20,-0.35193099,top_7000,retper
3713,20,-1.31715072,top_7000,retper
3714,20,-2.76452189,top_7000,retper
3715,20,-1.42562157,top_7000,retper
3716,20,-1.39525679,top_7000,retper
3717,20,-0.04419846,top_7000,retper
3718,20,-2.60004955,top_7000,retper
3719,20,-2.35446592,top_7000,retper
3720,20,-0.72527184,top_7000,retper
3721,20,0.34195523,top_7000,retper
3722,20,-1.76008575,top_7000,retper
3723,20,-0.71524627,top_7000,retper
3724,20,0.0362923,top_7000,retper
3725,20,-0.17921556,top_7000,retper
3726,20,-0.76626863,top_7000,retper
3727,20,-0.53120533,top_7000,retper
3728,20,1.86187064,top_7000,retper
3729,20,0.47126848,top_7000,retper
3730,20,0.81723499,top_7000,retper
3731,20,1.48599562,top_7000,retper
3732,20,1.51291165,top_7000,retper
3733,20,0.96310399,top_7000,retper
3734,20,0.21054527,top_7000,retper
3735,20,1.17251302,top_7000,retper
3736,20,0.58784507,top_7000,retper
3737,20,0.60112401,top_7000,retper
3738,20,1.01100363,top_7000,retper
3739,20,1.0688908,top_7000,retper
3740,20,0.94640522,top_7000,retper
3741,20,0.88565389,top_7000,retper
3742,20,1.29726349,top_7000,retper
3743,20,1.06771298,top_7000,retper
3744,22,-1.26670083,top_7000,retper
3745,22,-1.40835535,top_7000,retper
3746,22,-0.84221081,top_7000,retper
3747,22,-1.32093721,top_7000,retper
3748,22,-1.98267739,top_7000,retper
3749,22,-1.40507404,top_7000,retper
3750,22,-0.92803766,top_7000,retper
3751,22,-1.39378497,top_7000,retper
3752,22,-0.89278826,top_7000,retper
3753,22,-1.14757891,top_7000,retper
3754,22,-2.45239947,top_7000,retper
3755,22,-0.62401217,top_7000,retper
3756,22,-2.24196029,top_7000,retper
3757,22,-1.17086471,top_7000,retper
3758,22,-1.56243257,top_7000,retper
3759,22,-0.71691314,top_7000,retper
3760,22,1.46426809,top_7000,retper
3761,22,1.03011928,top_7000,retper
3762,22,0.83381783,top_7000,retper
3763,22,0.35388975,top_7000,retper
3764,22,1.51622443,top_7000,retper
3765,22,1.31248,top_7000,retper
3766,22,1.27204171,top_7000,retper
3767,22,-0.01937819,top_7000,retper
3768,22,1.80390611,top_7000,retper
3769,22,1.19846798,top_7000,retper
3770,22,2.17353119,top_7000,retper
3771,22,0.34880675,top_7000,retper
3772,22,1.71622162,top_7000,retper
3773,22,1.67814146,top_7000,retper
3774,22,1.58828042,top_7000,retper
3775,22,1.98286947,top_7000,retper
3776,21,-0.94698635,top_7000,retper
3777,21,0.4929969,top_7000,retper
3778,21,-0.73168868,top_7000,retper
3779,21,-0.69642768,top_7000,retper
3780,21,-2.05618567,top_7000,retper
3781,21,-1.0730173,top_7000,retper
3782,21,-1.33892662,top_7000,retper
3783,21,-1.58450444,top_7000,retper
3784,21,-0.00315603,top_7000,retper
3785,21,-1.67819752,top_7000,retper
3786,21,0.86534465,top_7000,retper
3787,21,-0.93622398,top_7000,retper
3788,21,-1.29479967,top_7000,retper
3789,21,-0.27855535,top_7000,retper
3790,21,-0.57847428,top_7000,retper
3791,21,-0.68411814,top_7000,retper
3792,21,-0.42645645,top_7000,retper
3793,21,-0.00740225,top_7000,retper
3794,21,0.8162039,top_7000,retper
3795,21,0.04566306,top_7000,retper
3796,21,1.15589798,top_7000,retper
3797,21,0.3902872,top_7000,retper
3798,21,1.43661146,top_7000,retper
3799,21,0.32144916,top_7000,retper
3800,21,0.2045796,top_7000,retper
3801,21,1.12605883,top_7000,retper
3802,21,1.39464662,top_7000,retper
3803,21,1.12151219,top_7000,retper
3804,21,0.66467574,top_7000,retper
3805,21,1.56238185,top_7000,retper
3806,21,0.86807871,top_7000,retper
3807,21,1.26839412,top_7000,retper
3808,23,-1.57300349,top_7000,retper
3809,23,-0.27764583,top_7000,retper
3810,23,-1.52156902,top_7000,retper
3811,23,-0.58580119,top_7000,retper
3812,23,-0.40706115,top_7000,retper
3813,23,-1.16745711,top_7000,retper
3814,23,-1.92415921,top_7000,retper
3815,23,-1.34796526,top_7000,retper
3816,23,-1.16805766,top_7000,retper
3817,23,-1.84555807,top_7000,retper
3818,23,-1.2981212,top_7000,retper
3819,23,-0.95504096,top_7000,retper
3820,23,-0.06277557,top_7000,retper
3821,23,-1.44265408,top_7000,retper
3822,23,-0.30351741,top_7000,retper
3823,23,-0.61382942,top_7000,retper
3824,23,1.50833709,top_7000,retper
3825,23,-1.17160416,top_7000,retper
3826,23,1.48214724,top_7000,retper
3827,23,0.25683728,top_7000,retper
3828,23,1.39851425,top_7000,retper
3829,23,0.40011614,top_7000,retper
3830,23,1.26928061,top_7000,retper
3831,23,0.72614588,top_7000,retper
3832,23,1.03141991,top_7000,retper
3833,23,1.66471425,top_7000,retper
3834,23,-0.03870749,top_7000,retper
3835,23,1.70441455,top_7000,retper
3836,23,1.31894383,top_7000,retper
3837,23,1.33614676,top_7000,retper
3838,23,0.80848218,top_7000,retper
3839,23,1.90829438,top_7000,retper
3840,0,-1.74395009,top_10000,retper
3841,0,-1.07332245,top_10000,retper
3842,0,-2.38423784,top_10000,retper
3843,0,-1.27671187,top_10000,retper
3844,0,-0.44147071,top_10000,retper
3845,0,-1.20838192,top_10000,retper
3846,0,-1.39414071,top_10000,retper
3847,0,-1.73606045,top_10000,retper
3848,0,-0.98647539,top_10000,retper
3849,0,-0.34681931,top_10000,retper
3850,0,-0.57254586,top_10000,retper
3851,0,0.26605149,top_10000,retper
3852,0,-0.55892192,top_10000,retper
3853,0,-1.73085761,top_10000,retper
3854,0,-0.52369197,top_10000,retper
3855,0,-0.81751762,top_10000,retper
3856,0,0.81747021,top_10000,retper
3857,0,-1.51382134,top_10000,retper
3858,0,1.39971926,top_10000,retper
3859,0,0.85202018,top_10000,retper
3860,0,0.57424566,top_10000,retper
3861,0,0.12559662,top_10000,retper
3862,0,0.73160106,top_10000,retper
3863,0,0.76847087,top_10000,retper
3864,0,1.05227901,top_10000,retper
3865,0,1.725186,top_10000,retper
3866,0,1.74927626,top_10000,retper
3867,0,1.84844692,top_10000,retper
3868,0,1.45726978,top_10000,retper
3869,0,1.17852226,top_10000,retper
3870,0,1.52383648,top_10000,retper
3871,0,1.08462227,top_10000,retper
3872,1,-0.43799742,top_10000,retper
3873,1,-1.58291606,top_10000,retper
3874,1,-0.97375247,top_10000,retper
3875,1,-0.46440074,top_10000,retper
3876,1,-1.02435047,top_10000,retper
3877,1,-1.01164064,top_10000,retper
3878,1,-0.78584905,top_10000,retper
3879,1,-0.29187597,top_10000,retper
3880,1,-0.84274705,top_10000,retper
3881,1,-0.36439514,top_10000,retper
3882,1,-0.35762277,top_10000,retper
3883,1,-0.68865492,top_10000,retper
3884,1,0.02073691,top_10000,retper
3885,1,-0.95720888,top_10000,retper
3886,1,-0.85546843,top_10000,retper
3887,1,-0.2854848,top_10000,retper
3888,1,0.27568763,top_10000,retper
3889,1,-0.52293881,top_10000,retper
3890,1,0.54860921,top_10000,retper
3891,1,-0.43780514,top_10000,retper
3892,1,-0.25112842,top_10000,retper
3893,1,1.47479524,top_10000,retper
3894,1,0.74401145,top_10000,retper
3895,1,0.71945928,top_10000,retper
3896,1,0.66522861,top_10000,retper
3897,1,0.27430797,top_10000,retper
3898,1,1.10905784,top_10000,retper
3899,1,0.24881009,top_10000,retper
3900,1,1.32203323,top_10000,retper
3901,1,0.45713241,top_10000,retper
3902,1,2.28746562,top_10000,retper
3903,1,0.67095278,top_10000,retper
3904,2,-0.49896804,top_10000,retper
3905,2,-1.28441244,top_10000,retper
3906,2,-1.73860985,top_10000,retper
3907,2,-2.45902109,top_10000,retper
3908,2,0.15594581,top_10000,retper
3909,2,-1.885154,top_10000,retper
3910,2,0.13251351,top_10000,retper
3911,2,-1.55739733,top_10000,retper
3912,2,-0.54472174,top_10000,retper
3913,2,0.03983567,top_10000,retper
3914,2,-1.43042221,top_10000,retper
3915,2,0.21903093,top_10000,retper
3916,2,-0.39906751,top_10000,retper
3917,2,-0.50574003,top_10000,retper
3918,2,-2.0559346,top_10000,retper
3919,2,-0.35994951,top_10000,retper
3920,2,0.46995129,top_10000,retper
3921,2,1.52783729,top_10000,retper
3922,2,0.70695847,top_10000,retper
3923,2,1.28827012,top_10000,retper
3924,2,0.44548258,top_10000,retper
3925,2,0.90520718,top_10000,retper
3926,2,0.12023913,top_10000,retper
3927,2,0.71540376,top_10000,retper
3928,2,1.70752201,top_10000,retper
3929,2,0.25944093,top_10000,retper
3930,2,1.70721376,top_10000,retper
3931,2,0.52437657,top_10000,retper
3932,2,0.80256525,top_10000,retper
3933,2,0.45449893,top_10000,retper
3934,2,0.64309575,top_10000,retper
3935,2,0.90688219,top_10000,retper
3936,3,-1.07114139,top_10000,retper
3937,3,-1.04940986,top_10000,retper
3938,3,-1.45004642,top_10000,retper
3939,3,-1.884585,top_10000,retper
3940,3,-2.31446196,top_10000,retper
3941,3,-2.36250811,top_10000,retper
3942,3,-1.98199936,top_10000,retper
3943,3,-0.89064915,top_10000,retper
3944,3,-0.77243848,top_10000,retper
3945,3,-0.69269595,top_10000,retper
3946,3,-0.62367742,top_10000,retper
3947,3,0.22013772,top_10000,retper
3948,3,0.03847307,top_10000,retper
3949,3,0.24169786,top_10000,retper
3950,3,-0.10868367,top_10000,retper
3951,3,-0.94310507,top_10000,retper
3952,3,1.55451332,top_10000,retper
3953,3,0.95081464,top_10000,retper
3954,3,1.97821804,top_10000,retper
3955,3,0.25947805,top_10000,retper
3956,3,0.45460464,top_10000,retper
3957,3,1.32535407,top_10000,retper
3958,3,0.36425151,top_10000,retper
3959,3,0.6832608,top_10000,retper
3960,3,1.16247228,top_10000,retper
3961,3,-0.18700583,top_10000,retper
3962,3,1.07151309,top_10000,retper
3963,3,-0.23161643,top_10000,retper
3964,3,2.10837386,top_10000,retper
3965,3,0.843283,top_10000,retper
3966,3,1.52430534,top_10000,retper
3967,3,0.68774938,top_10000,retper
3968,4,-1.47803619,top_10000,retper
3969,4,-1.22291303,top_10000,retper
3970,4,-1.23533987,top_10000,retper
3971,4,-1.61260426,top_10000,retper
3972,4,-1.30067938,top_10000,retper
3973,4,-0.89449929,top_10000,retper
3974,4,-1.21106266,top_10000,retper
3975,4,-1.86922563,top_10000,retper
3976,4,-0.25820517,top_10000,retper
3977,4,-0.46511358,top_10000,retper
3978,4,0.22977289,top_10000,retper
3979,4,0.35449377,top_10000,retper
3980,4,0.58342491,top_10000,retper
3981,4,-0.58709822,top_10000,retper
3982,4,-0.002719,top_10000,retper
3983,4,-0.22218977,top_10000,retper
3984,4,-0.31773419,top_10000,retper
3985,4,1.27986188,top_10000,retper
3986,4,-0.23162292,top_10000,retper
3987,4,0.45347884,top_10000,retper
3988,4,0.52530726,top_10000,retper
3989,4,-0.10406305,top_10000,retper
3990,4,1.26843271,top_10000,retper
3991,4,0.3269554,top_10000,retper
3992,4,0.25611068,top_10000,retper
3993,4,1.45017834,top_10000,retper
3994,4,0.65688218,top_10000,retper
3995,4,0.16707012,top_10000,retper
3996,4,1.70677525,top_10000,retper
3997,4,0.02099095,top_10000,retper
3998,4,1.39793768,top_10000,retper
3999,4,0.87176948,top_10000,retper
4000,5,-1.0141204,top_10000,retper
4001,5,0.14629713,top_10000,retper
4002,5,-1.09629516,top_10000,retper
4003,5,-0.02225164,top_10000,retper
4004,5,-0.73380104,top_10000,retper
4005,5,0.37197405,top_10000,retper
4006,5,-1.39344707,top_10000,retper
4007,5,-0.07863675,top_10000,retper
4008,5,-0.70890337,top_10000,retper
4009,5,-0.48101975,top_10000,retper
4010,5,-2.27151664,top_10000,retper
4011,5,0.68609829,top_10000,retper
4012,5,-1.19493278,top_10000,retper
4013,5,-1.56712649,top_10000,retper
4014,5,-2.30994938,top_10000,retper
4015,5,-1.45718884,top_10000,retper
4016,5,1.18930738,top_10000,retper
4017,5,0.36157344,top_10000,retper
4018,5,1.8700495,top_10000,retper
4019,5,0.98971143,top_10000,retper
4020,5,2.15582726,top_10000,retper
4021,5,-0.40908091,top_10000,retper
4022,5,0.996076,top_10000,retper
4023,5,0.51662881,top_10000,retper
4024,5,1.66044886,top_10000,retper
4025,5,0.21946977,top_10000,retper
4026,5,0.93190653,top_10000,retper
4027,5,-0.10942861,top_10000,retper
4028,5,0.35954176,top_10000,retper
4029,5,1.22371606,top_10000,retper
4030,5,-0.06217332,top_10000,retper
4031,5,0.26998783,top_10000,retper
4032,6,-0.83927173,top_10000,retper
4033,6,-0.28232827,top_10000,retper
4034,6,-0.79833362,top_10000,retper
4035,6,-0.77550765,top_10000,retper
4036,6,-1.18169668,top_10000,retper
4037,6,-1.27656894,top_10000,retper
4038,6,-0.47584609,top_10000,retper
4039,6,-0.70327989,top_10000,retper
4040,6,0.59862305,top_10000,retper
4041,6,-0.09115097,top_10000,retper
4042,6,1.04993231,top_10000,retper
4043,6,1.03199054,top_10000,retper
4044,6,0.48962428,top_10000,retper
4045,6,1.31546759,top_10000,retper
4046,6,-0.33012276,top_10000,retper
4047,6,0.36052574,top_10000,retper
4048,6,-0.16368262,top_10000,retper
4049,6,-0.09381132,top_10000,retper
4050,6,-0.39493354,top_10000,retper
4051,6,-1.14379055,top_10000,retper
4052,6,-0.13835085,top_10000,retper
4053,6,-0.2692136,top_10000,retper
4054,6,-0.26909799,top_10000,retper
4055,6,-0.23613858,top_10000,retper
4056,6,0.83176247,top_10000,retper
4057,6,-1.11636031,top_10000,retper
4058,6,1.35591694,top_10000,retper
4059,6,0.95637439,top_10000,retper
4060,6,0.14280284,top_10000,retper
4061,6,-0.05873805,top_10000,retper
4062,6,1.14180022,top_10000,retper
4063,6,-0.26155095,top_10000,retper
4064,7,-1.12242321,top_10000,retper
4065,7,0.26683196,top_10000,retper
4066,7,-1.82375929,top_10000,retper
4067,7,-0.01143843,top_10000,retper
4068,7,-0.3948083,top_10000,retper
4069,7,-0.30689753,top_10000,retper
4070,7,-1.45109976,top_10000,retper
4071,7,-0.8979276,top_10000,retper
4072,7,-0.2178796,top_10000,retper
4073,7,-0.80092555,top_10000,retper
4074,7,-0.79773244,top_10000,retper
4075,7,-0.99264107,top_10000,retper
4076,7,-0.78521298,top_10000,retper
4077,7,-0.46445236,top_10000,retper
4078,7,-1.12990243,top_10000,retper
4079,7,-0.19892195,top_10000,retper
4080,7,1.1686816,top_10000,retper
4081,7,0.32325949,top_10000,retper
4082,7,1.51767301,top_10000,retper
4083,7,-0.44539412,top_10000,retper
4084,7,0.44771284,top_10000,retper
4085,7,0.26855829,top_10000,retper
4086,7,0.22859299,top_10000,retper
4087,7,0.59818141,top_10000,retper
4088,7,0.63130845,top_10000,retper
4089,7,1.23749639,top_10000,retper
4090,7,0.04715021,top_10000,retper
4091,7,0.65716209,top_10000,retper
4092,7,0.40822735,top_10000,retper
4093,7,1.1651467,top_10000,retper
4094,7,0.4767084,top_10000,retper
4095,7,1.41244898,top_10000,retper
4096,8,-1.34308693,top_10000,retper
4097,8,-1.79181628,top_10000,retper
4098,8,-2.8235093,top_10000,retper
4099,8,-1.39222901,top_10000,retper
4100,8,-1.42574413,top_10000,retper
4101,8,-1.50931757,top_10000,retper
4102,8,0.48786656,top_10000,retper
4103,8,-1.29721268,top_10000,retper
4104,8,-0.87156963,top_10000,retper
4105,8,-0.88333176,top_10000,retper
4106,8,-1.89461969,top_10000,retper
4107,8,-1.05975892,top_10000,retper
4108,8,-0.40789382,top_10000,retper
4109,8,-0.6602237,top_10000,retper
4110,8,-0.18114744,top_10000,retper
4111,8,-0.98412773,top_10000,retper
4112,8,0.21406283,top_10000,retper
4113,8,2.51250669,top_10000,retper
4114,8,-0.34906393,top_10000,retper
4115,8,1.49396851,top_10000,retper
4116,8,0.60696119,top_10000,retper
4117,8,0.09354432,top_10000,retper
4118,8,1.63616252,top_10000,retper
4119,8,0.93292587,top_10000,retper
4120,8,1.07203339,top_10000,retper
4121,8,1.77415465,top_10000,retper
4122,8,0.26944469,top_10000,retper
4123,8,2.45895327,top_10000,retper
4124,8,0.98946094,top_10000,retper
4125,8,0.8742289,top_10000,retper
4126,8,1.06808364,top_10000,retper
4127,8,1.59383381,top_10000,retper
4128,9,-0.51859763,top_10000,retper
4129,9,-0.27994782,top_10000,retper
4130,9,-0.82324843,top_10000,retper
4131,9,-0.47359281,top_10000,retper
4132,9,-0.20548172,top_10000,retper
4133,9,-0.79740679,top_10000,retper
4134,9,-0.3288103,top_10000,retper
4135,9,-0.7347795,top_10000,retper
4136,9,-1.13174561,top_10000,retper
4137,9,-1.0994526,top_10000,retper
4138,9,-0.03640261,top_10000,retper
4139,9,0.28527468,top_10000,retper
4140,9,-1.8359695,top_10000,retper
4141,9,-0.26355026,top_10000,retper
4142,9,-1.64225677,top_10000,retper
4143,9,-0.26222857,top_10000,retper
